,년,월,주말,행정동코드,총생활인구수,10세 이하,10대,20대,30대,40대,50대,60대,70세 이상,통계청행정동코드,행자부행정동코드,시도명,시군구명,행정동명
5787,2019,2,True,11500520,466267.5,29951.5,27641.125,72213.375,97723.625,64135.75,60812.375,45087.875,48462.0,1116052,11500520,서울,강서구,등촌1동
5788,2019,3,False,11500520,469052.13636363635,28652.227272727272,26497.954545454544,70513.72727272728,97305.27272727272,68066.81818181818,63350.045454545456,45607.90909090909,48495.0,1116052,11500520,서울,강서구,등촌1동
5789,2019,3,True,11500520,474446.9,30599.7,29097.2,74898.5,100653.9,66999.1,60077.0,44739.4,47380.3,1116052,11500520,서울,강서구,등촌1동
5790,2019,4,False,11500520,456314.8181818182,27190.772727272728,25548.454545454544,68535.22727272728,95539.68181818182,66326.31818181818,61377.454545454544,43603.454545454544,47324.27272727273,1116052,11500520,서울,강서구,등촌1동
5791,2019,4,True,11500520,454805.25,28083.375,27572.5,71335.125,97998.0,64004.5,57024.375,42016.0,46605.5,1116052,11500520,서울,강서구,등촌1동
5792,2019,5,False,11500520,444771.5652173913,24053.695652173912,24705.391304347828,67214.13043478261,95409.47826086957,64587.86956521739,59417.47826086957,42743.608695652176,45662.86956521739,1116052,11500520,서울,강서구,등촌1동
5793,2019,5,True,11500520,437258.5,25439.375,26497.75,69730.125,94096.125,60723.0,55188.125,41332.125,44048.0,1116052,11500520,서울,강서구,등촌1동
5794,2019,6,False,11500520,446478.85,23932.8,24729.3,69460.6,96033.7,65545.8,58281.0,41956.95,45440.75,1116052,11500520,서울,강서구,등촌1동
5795,2019,6,True,11500520,444628.7,25359.7,26320.6,72044.6,96945.0,63048.1,54929.9,41032.1,44728.1,1116052,11500520,서울,강서구,등촌1동
5796,2019,7,False,11500520,447286.95652173914,25335.08695652174,26052.739130434784,71898.04347826086,94933.13043478261,64338.34782608696,57221.739130434784,40866.608695652176,45056.782608695656,1116052,11500520,서울,강서구,등촌1동
5797,2019,7,True,11500520,448301.875,25881.75,26777.875,74401.5,99126.25,63288.375,54870.25,39693.25,43730.625,1116052,11500520,서울,강서구,등촌1동
5798,2019,8,False,11500520,435425.5909090909,25399.727272727272,26020.727272727272,69721.40909090909,92168.13636363637,62282.13636363636,54857.045454545456,38822.40909090909,43836.40909090909,1116052,11500520,서울,강서구,등촌1동
5799,2019,8,True,11500520,425038.0,24444.444444444445,25438.11111111111,70016.66666666667,93424.11111111111,58634.333333333336,51987.444444444445,37573.0,42463.666666666664,1116052,11500520,서울,강서구,등촌1동
5800,2019,9,False,11500520,434525.3,24910.25,23626.55,65554.85,92529.1,62997.35,57249.45,39997.7,45676.75,1116052,11500520,서울,강서구,등촌1동
5801,2019,9,True,11500520,435008.0,25271.88888888889,25252.444444444445,69510.11111111111,95510.11111111111,60351.22222222222,54783.444444444445,39283.77777777778,44539.666666666664,1116052,11500520,서울,강서구,등촌1동
5802,2019,10,False,11500520,449992.35714285716,25350.35714285714,24816.714285714286,69263.57142857143,98762.64285714286,65474.07142857143,58500.57142857143,40799.57142857143,45248.57142857143,1116052,11500520,서울,강서구,등촌1동
5803,2019,10,True,11500520,430297.75,25439.25,25679.75,69808.25,96337.25,59784.25,53482.0,37304.25,41885.75,1116052,11500520,서울,강서구,등촌1동
5804,2019,11,False,11500520,487440.95238095237,27953.666666666668,27734.238095238095,73292.57142857143,107077.90476190476,72168.76190476191,64170.90476190476,46110.71428571428,49178.04761904762,1116052,11500520,서울,강서구,등촌1동
5805,2019,11,True,11500520,487605.44444444444,29028.0,30208.88888888889,75965.66666666667,109553.0,69138.22222222222,59940.88888888889,44594.555555555555,49615.0,1116052,11500520,서울,강서구,등촌1동
5806,2019,12,False,11500520,488330.04545454547,28483.772727272728,28316.590909090908,74099.36363636363,107214.95454545454,72018.36363636363,64289.0,46418.36363636364,47831.681818181816,1116052,11500520,서울,강서구,등촌1동
5807,2019,12,True,11500520,495590.1111111111,29729.555555555555,30440.222222222223,76221.33333333333,111436.44444444444,70486.55555555556,61939.666666666664,46304.0,49529.0,1116052,11500520,서울,강서구,등촌1동
5808,2019,1,False,11500530,390453.52173913043,31921.434782608696,33689.47826086957,48408.86956521739,60037.391304347824,53368.739130434784,54783.739130434784,46489.782608695656,41219.913043478264,1116053,11500530,서울,강서구,등촌2동
5809,2019,1,True,11500530,418114.25,29983.5,32482.125,52970.125,69412.375,60627.625,60388.75,49410.0,42788.0,1116053,11500530,서울,강서구,등촌2동
5810,2019,2,False,11500530,373848.3181818182,30218.545454545456,30984.090909090908,45984.681818181816,57692.818181818184,51770.181818181816,52974.36363636364,44793.63636363636,39577.0,1116053,11500530,서울,강서구,등촌2동
5811,2019,2,True,11500530,391299.375,27989.875,29179.375,49380.5,64585.375,57031.375,56726.0,46198.625,40111.625,1116053,11500530,서울,강서구,등촌2동
5812,2019,3,False,11500530,383500.2272727273,35527.22727272727,36713.72727272727,43132.0,59217.63636363636,51541.77272727273,52180.27272727273,44585.09090909091,40229.27272727273,1116053,11500530,서울,강서구,등촌2동
5813,2019,3,True,11500530,396288.8,30286.8,30547.1,48134.3,65704.0,57864.6,56556.6,45944.2,41084.4,1116053,11500530,서울,강서구,등촌2동
5814,2019,4,False,11500530,374363.2272727273,36884.681818181816,37160.818181818184,40660.27272727273,57201.954545454544,50473.27272727273,49563.63636363636,42813.86363636364,38539.5,1116053,11500530,서울,강서구,등촌2동
5815,2019,4,True,11500530,382000.625,30716.625,30935.5,45742.75,62788.5,56166.25,52881.0,44171.75,38008.375,1116053,11500530,서울,강서구,등촌2동
5816,2019,5,False,11500530,361802.7826086957,32861.913043478264,33973.65217391304,40370.391304347824,56493.86956521739,49049.217391304344,47787.13043478261,41896.95652173913,37864.260869565216,1116053,11500530,서울,강서구,등촌2동
5817,2019,5,True,11500530,366702.375,27881.5,27710.0,45020.25,60531.875,53134.5,50213.0,43011.25,38045.125,1116053,11500530,서울,강서구,등촌2동
5818,2019,6,False,11500530,370275.2,34334.15,36400.6,42796.1,58541.0,48880.0,48873.95,42079.5,37432.3,1116053,11500530,서울,강서구,등촌2동
5819,2019,6,True,11500530,374231.8,28774.3,28850.3,46205.0,63421.3,53412.0,51561.2,43086.9,37988.4,1116053,11500530,서울,강서구,등촌2동
5820,2019,7,False,11500530,358781.7826086957,31212.130434782608,32538.608695652172,43640.739130434784,57132.95652173913,48010.217391304344,47531.739130434784,40569.30434782609,36797.47826086957,1116053,11500530,서울,강서구,등촌2동
5821,2019,7,True,11500530,372771.625,26858.625,27830.25,46975.875,62973.875,54500.375,51519.875,42852.25,38499.625,1116053,11500530,서울,강서구,등촌2동
5822,2019,8,False,11500530,356011.5,30609.454545454544,32298.0,42478.954545454544,55948.59090909091,48141.27272727273,47011.86363636364,39828.77272727273,37893.181818181816,1116053,11500530,서울,강서구,등촌2동
5823,2019,8,True,11500530,365905.8888888889,26176.777777777777,27519.777777777777,45601.555555555555,61450.77777777778,53779.555555555555,49873.22222222222,41645.22222222222,38327.0,1116053,11500530,서울,강서구,등촌2동
5824,2019,9,False,11500530,375142.4,34326.5,36735.9,41607.3,58598.1,51452.7,49769.9,42456.9,38970.15,1116053,11500530,서울,강서구,등촌2동
5825,2019,9,True,11500530,387154.6666666667,29003.777777777777,30178.444444444445,47854.444444444445,65201.77777777778,57362.0,52820.22222222222,44416.666666666664,39462.88888888889,1116053,11500530,서울,강서구,등촌2동
5826,2019,10,False,11500530,379660.4285714286,35073.642857142855,37694.07142857143,42589.42857142857,60570.5,52383.07142857143,50081.357142857145,41431.5,38709.78571428572,1116053,11500530,서울,강서구,등촌2동
5827,2019,10,True,11500530,378057.5,28791.75,29941.25,46779.5,63882.5,55953.5,51385.25,41516.75,38666.0,1116053,11500530,서울,강서구,등촌2동
5828,2019,11,False,11500530,399792.1904761905,36483.380952380954,40662.28571428572,45276.19047619047,63060.09523809524,55180.47619047619,53216.42857142857,45407.142857142855,40344.71428571428,1116053,11500530,서울,강서구,등촌2동
5829,2019,11,True,11500530,405755.55555555556,30837.333333333332,32744.555555555555,50542.11111111111,68459.0,60122.88888888889,55202.88888888889,46739.666666666664,41016.666666666664,1116053,11500530,서울,강서구,등촌2동
5830,2019,12,False,11500530,405079.13636363635,35725.454545454544,39288.0,47101.0,64589.63636363636,55871.5,53841.5,47068.5,41827.0,1116053,11500530,서울,강서구,등촌2동
5831,2019,12,True,11500530,416903.0,31085.333333333332,33440.555555555555,51307.0,70095.22222222222,62203.77777777778,57512.77777777778,48974.555555555555,42682.666666666664,1116053,11500530,서울,강서구,등촌2동
5832,2019,1,False,11500535,785096.2608695652,37919.34782608696,52058.86956521739,105780.60869565218,125453.39130434782,106550.65217391304,108991.91304347826,87258.30434782608,113148.08695652174,1116054,11500535,서울,강서구,등촌3동
5833,2019,1,True,11500535,766478.125,38844.0,53596.0,108495.75,124092.125,99082.875,104525.875,83954.75,109132.0,1116054,11500535,서울,강서구,등촌3동
5834,2019,2,False,11500535,756164.2272727273,38175.13636363636,50004.5,100970.5,118053.31818181818,101246.86363636363,105625.36363636363,85941.86363636363,107453.5,1116054,11500535,서울,강서구,등촌3동
5835,2019,2,True,11500535,735219.875,38429.625,50916.625,104095.75,116114.125,94917.0,101622.625,82458.5,101442.75,1116054,11500535,서울,강서구,등촌3동
5836,2019,3,False,11500535,796720.0,41270.681818181816,65853.81818181818,102140.22727272728,123910.0,109064.22727272728,110215.63636363637,87989.59090909091,108714.31818181818,1116054,11500535,서울,강서구,등촌3동
5837,2019,3,True,11500535,775397.7,42070.5,58578.4,108433.5,121616.9,102096.9,106901.2,86253.3,105228.8,1116054,11500535,서울,강서구,등촌3동
5838,2019,4,False,11500535,796453.2272727273,41549.22727272727,67508.36363636363,102094.63636363637,123951.86363636363,111087.68181818182,109534.45454545454,87618.68181818182,106140.13636363637,1116054,11500535,서울,강서구,등촌3동
5839,2019,4,True,11500535,760043.125,41867.5,59970.25,107098.625,118861.625,101705.25,103646.875,83567.875,99229.375,1116054,11500535,서울,강서구,등촌3동
5840,2019,5,False,11500535,762713.4347826086,36224.47826086957,60919.52173913043,98013.39130434782,120512.34782608696,105462.56521739131,104528.91304347826,84865.30434782608,104331.86956521739,1116054,11500535,서울,강서구,등촌3동
5841,2019,5,True,11500535,729005.5,39429.25,57166.5,99438.5,112599.5,96000.0,98863.375,81178.5,99055.5,1116054,11500535,서울,강서구,등촌3동
5842,2019,6,False,11500535,768552.1,37755.05,62001.75,100120.15,122934.85,106242.6,104088.9,84560.15,102741.4,1116054,11500535,서울,강서구,등촌3동
5843,2019,6,True,11500535,725920.5,37330.6,54280.2,101993.2,117460.7,95597.3,96635.8,80941.9,96182.8,1116054,11500535,서울,강서구,등촌3동
5844,2019,7,False,11500535,753779.8260869565,38097.34782608696,56896.30434782609,102420.52173913043,121812.26086956522,104948.86956521739,101107.60869565218,82532.47826086957,98197.82608695653,1116054,11500535,서울,강서구,등촌3동
5845,2019,7,True,11500535,719330.375,38491.75,54458.5,104766.5,114576.125,95506.25,94710.5,78349.875,94121.125,1116054,11500535,서울,강서구,등촌3동
5846,2019,8,False,11500535,752298.8636363636,37079.681818181816,56801.09090909091,102754.13636363637,121422.59090909091,103486.5,101976.27272727272,81253.18181818182,99824.36363636363,1116054,11500535,서울,강서구,등촌3동
5847,2019,8,True,11500535,715731.5555555555,38345.77777777778,53095.88888888889,102156.44444444444,115482.66666666667,93612.0,96800.22222222222,77261.55555555556,94472.55555555556,1116054,11500535,서울,강서구,등촌3동
5848,2019,9,False,11500535,749106.95,37717.1,59305.6,96755.45,121231.45,103440.35,101737.2,81678.4,100635.6,1116054,11500535,서울,강서구,등촌3동
5849,2019,9,True,11500535,723794.0,39588.11111111111,54207.0,100611.55555555556,116455.55555555556,95045.77777777778,97227.88888888889,80200.55555555556,96941.22222222222,1116054,11500535,서울,강서구,등촌3동
5850,2019,10,False,11500535,774588.2142857143,40975.642857142855,62236.642857142855,102307.92857142857,125184.14285714286,107201.35714285714,104942.35714285714,83870.42857142857,102304.07142857143,1116054,11500535,서울,강서구,등촌3동
5851,2019,10,True,11500535,731245.75,39384.75,54925.5,103703.5,117823.75,97430.25,97772.5,80207.25,96171.25,1116054,11500535,서울,강서구,등촌3동
5852,2019,11,False,11500535,792211.7619047619,42529.95238095238,65049.57142857143,102377.19047619047,127338.66666666667,111395.23809523809,108089.0,86075.76190476191,105886.57142857143,1116054,11500535,서울,강서구,등촌3동
5853,2019,11,True,11500535,763852.5555555555,43330.22222222222,59968.11111111111,106891.33333333333,123882.44444444444,102123.88888888889,102267.11111111111,82825.22222222222,100582.88888888889,1116054,11500535,서울,강서구,등촌3동
5854,2019,12,False,11500535,786705.5,42587.27272727273,60649.72727272727,102306.77272727272,127072.86363636363,110396.18181818182,108113.72727272728,87098.31818181818,105281.40909090909,1116054,11500535,서울,강서구,등촌3동
5855,2019,12,True,11500535,767242.4444444445,43397.77777777778,59162.77777777778,105798.33333333333,124576.22222222222,102791.0,103405.66666666667,85056.33333333333,101742.77777777778,1116054,11500535,서울,강서구,등촌3동
5856,2019,1,False,11500540,1165691.652173913,89009.82608695653,65491.391304347824,161200.04347826086,208420.04347826086,159347.86956521738,157386.60869565216,140541.04347826086,138969.39130434784,1116073,11500540,서울,강서구,화곡1동
5857,2019,1,True,11500540,1251999.5,86190.75,66479.5,180836.125,240543.0,175183.5,168103.875,146577.875,143081.625,1116073,11500540,서울,강서구,화곡1동
5858,2019,2,False,11500540,1189581.5454545454,93634.54545454546,67044.68181818182,163312.86363636365,210986.9090909091,165595.5909090909,160884.86363636365,143648.54545454544,141015.5909090909,1116073,11500540,서울,강서구,화곡1동
5859,2019,2,True,11500540,1258514.375,89318.875,67179.125,180028.75,238161.25,177725.625,169588.75,148964.25,143345.375,1116073,11500540,서울,강서구,화곡1동
5860,2019,3,False,11500540,1166486.5909090908,89436.90909090909,56341.318181818184,158530.86363636365,212575.68181818182,163095.5909090909,159611.45454545456,141867.63636363635,140195.77272727274,1116073,11500540,서울,강서구,화곡1동
5861,2019,3,True,11500540,1271718.2,91969.0,69554.9,182608.4,243476.6,179474.9,169243.7,148087.8,143272.3,1116073,11500540,서울,강서구,화곡1동
5862,2019,4,False,11500540,1118376.1363636365,83209.09090909091,53158.545454545456,150561.0,204504.4090909091,156839.5,154402.9090909091,135175.5,134508.68181818182,1116073,11500540,서울,강서구,화곡1동
5863,2019,4,True,11500540,1209660.625,87235.375,66535.25,174487.125,231967.25,169646.0,161099.125,138359.75,135350.125,1116073,11500540,서울,강서구,화곡1동
5864,2019,5,False,11500540,1094721.1739130435,80486.0,52146.69565217391,149483.65217391305,202353.30434782608,153022.13043478262,148936.5652173913,132031.08695652173,129627.65217391304,1116073,11500540,서울,강서구,화곡1동
5865,2019,5,True,11500540,1164049.75,81096.375,62683.0,169407.375,223412.75,163316.625,152868.875,135088.5,130265.5,1116073,11500540,서울,강서구,화곡1동
5866,2019,6,False,11500540,1115477.2,84892.3,55272.9,154333.6,205837.4,154822.4,150127.3,131729.1,132402.65,1116073,11500540,서울,강서구,화곡1동
5867,2019,6,True,11500540,1192220.6,85546.7,64528.1,175232.4,230603.9,166932.7,154755.6,134701.4,134458.9,1116073,11500540,서울,강서구,화곡1동
5868,2019,7,False,11500540,1101424.7826086956,81751.04347826086,57310.565217391304,156477.86956521738,202899.65217391305,151436.34782608695,147310.69565217392,127503.08695652174,130677.52173913043,1116073,11500540,서울,강서구,화곡1동
5869,2019,7,True,11500540,1183379.5,79006.375,61861.0,178433.5,231511.625,166996.0,154091.75,132685.0,133339.375,1116073,11500540,서울,강서구,화곡1동
5870,2019,8,False,11500540,1099594.5909090908,81360.0,58742.90909090909,154730.0909090909,201459.4090909091,151360.5909090909,148141.68181818182,128914.13636363637,129349.81818181818,1116073,11500540,서울,강서구,화곡1동
5871,2019,8,True,11500540,1161833.6666666667,81520.22222222222,62980.333333333336,171601.88888888888,223772.88888888888,162462.66666666666,152408.44444444444,131206.55555555556,130289.22222222222,1116073,11500540,서울,강서구,화곡1동
5872,2019,9,False,11500540,1090872.5,81781.65,54757.7,146864.75,200203.6,153517.4,148157.15,130533.65,129382.8,1116073,11500540,서울,강서구,화곡1동
5873,2019,9,True,11500540,1178786.888888889,82264.33333333333,63918.0,171347.33333333334,226999.33333333334,168286.0,155502.33333333334,134585.22222222222,131064.0,1116073,11500540,서울,강서구,화곡1동
5874,2019,10,False,11500540,1121689.7142857143,82449.0,57404.71428571428,155255.7857142857,211878.14285714287,156967.7142857143,149666.14285714287,131260.07142857142,131263.2142857143,1116073,11500540,서울,강서구,화곡1동
5875,2019,10,True,11500540,1164268.75,80643.5,64360.5,171972.75,226908.75,163669.75,150360.5,130442.0,130255.5,1116073,11500540,서울,강서구,화곡1동
5876,2019,11,False,11500540,1160174.857142857,83077.38095238095,58396.57142857143,159373.38095238095,219040.90476190476,163848.38095238095,154956.7619047619,137362.09523809524,138914.7142857143,1116073,11500540,서울,강서구,화곡1동
5877,2019,11,True,11500540,1247413.6666666667,83743.11111111111,68211.66666666667,184879.77777777778,245586.0,177682.0,160949.66666666666,141523.77777777778,140321.77777777778,1116073,11500540,서울,강서구,화곡1동
5878,2019,12,False,11500540,1174177.9090909092,83764.86363636363,61956.86363636364,163061.72727272726,220638.31818181818,165401.5909090909,157117.0,138722.27272727274,139591.04545454544,1116073,11500540,서울,강서구,화곡1동
5879,2019,12,True,11500540,1271671.4444444445,86069.55555555556,68469.77777777778,186432.77777777778,248638.88888888888,182516.0,166673.0,145231.33333333334,143776.55555555556,1116073,11500540,서울,강서구,화곡1동
5880,2019,1,False,11500550,364063.47826086957,32813.82608695652,28241.521739130436,37972.217391304344,58351.608695652176,54326.47826086957,46267.82608695652,43161.260869565216,41623.0,1116057,11500550,서울,강서구,화곡2동
5881,2019,1,True,11500550,394099.75,31119.625,28198.0,42804.25,68764.875,60987.125,50812.25,46830.125,43958.5,1116057,11500550,서울,강서구,화곡2동
5882,2019,2,False,11500550,353450.36363636365,31037.18181818182,27255.409090909092,36670.59090909091,56966.181818181816,53463.22727272727,45155.545454545456,41976.72727272727,40817.22727272727,1116057,11500550,서울,강서구,화곡2동
5883,2019,2,True,11500550,374927.875,29890.5,27752.375,40495.75,63981.5,59176.75,48431.125,43173.125,42010.5,1116057,11500550,서울,강서구,화곡2동
5884,2019,3,False,11500550,333096.7272727273,26753.545454545456,21234.31818181818,33732.318181818184,54930.63636363636,51362.454545454544,43456.5,39784.90909090909,39855.545454545456,1116057,11500550,서울,강서구,화곡2동
5885,2019,3,True,11500550,370801.0,30547.7,27871.6,39134.3,64014.6,58753.1,46970.4,42329.2,40991.1,1116057,11500550,서울,강서구,화곡2동
5886,2019,4,False,11500550,328010.8181818182,27240.727272727272,20660.18181818182,32494.5,54016.818181818184,50656.90909090909,42873.90909090909,38145.818181818184,39586.454545454544,1116057,11500550,서울,강서구,화곡2동
5887,2019,4,True,11500550,363696.0,30425.125,27591.375,38283.125,61893.125,57402.125,46577.75,40434.0,40590.25,1116057,11500550,서울,강서구,화곡2동
5888,2019,5,False,11500550,314366.95652173914,24990.434782608696,19039.956521739132,32041.130434782608,51625.434782608696,48748.82608695652,40675.260869565216,36248.47826086957,38071.260869565216,1116057,11500550,서울,강서구,화곡2동
5889,2019,5,True,11500550,344173.125,28294.0,25534.375,36582.875,58270.625,54214.0,43206.5,37540.375,39559.25,1116057,11500550,서울,강서구,화곡2동
5890,2019,6,False,11500550,305377.65,23650.2,18535.75,31447.6,50658.9,46585.8,40244.75,34254.65,37269.15,1116057,11500550,서울,강서구,화곡2동
5891,2019,6,True,11500550,338071.6,26102.4,24351.8,36509.6,57575.7,53184.3,43428.8,36680.1,39371.2,1116057,11500550,서울,강서구,화곡2동
5892,2019,7,False,11500550,308466.0,25306.739130434784,20408.043478260868,32413.434782608696,49380.565217391304,45994.0,39611.608695652176,34868.86956521739,36921.69565217391,1116057,11500550,서울,강서구,화곡2동
5893,2019,7,True,11500550,337059.625,25934.375,23552.0,36506.125,58001.5,52583.375,42959.375,36873.25,39028.75,1116057,11500550,서울,강서구,화곡2동
5894,2019,8,False,11500550,302809.45454545453,23639.18181818182,19796.363636363636,31673.045454545456,48477.0,45971.09090909091,39640.90909090909,33425.318181818184,35707.36363636364,1116057,11500550,서울,강서구,화곡2동
5895,2019,8,True,11500550,323414.55555555556,24748.777777777777,22552.222222222223,35302.0,54999.666666666664,50574.666666666664,41325.333333333336,35010.666666666664,36373.666666666664,1116057,11500550,서울,강서구,화곡2동
5896,2019,9,False,11500550,278558.05,23449.1,17195.4,27982.3,45169.7,43345.75,34554.35,30588.9,32157.6,1116057,11500550,서울,강서구,화곡2동
5897,2019,9,True,11500550,313084.8888888889,25960.88888888889,22810.444444444445,33730.0,52833.444444444445,49925.22222222222,38237.22222222222,33264.0,34417.0,1116057,11500550,서울,강서구,화곡2동
5898,2019,10,False,11500550,282620.4285714286,23652.714285714286,18379.928571428572,28896.571428571428,46442.71428571428,44654.57142857143,34360.0,30848.571428571428,31760.14285714286,1116057,11500550,서울,강서구,화곡2동
5899,2019,10,True,11500550,302495.5,24327.25,21908.0,33653.75,50692.75,49405.0,36422.0,31612.75,32094.0,1116057,11500550,서울,강서구,화곡2동
5900,2019,11,False,11500550,282377.95238095237,24832.904761904763,18800.809523809523,28672.333333333332,44736.23809523809,43628.09523809524,34986.666666666664,31024.285714285714,32670.285714285714,1116057,11500550,서울,강서구,화곡2동
5901,2019,11,True,11500550,312992.6666666667,26452.777777777777,23652.333333333332,34170.444444444445,52241.666666666664,49570.0,38027.333333333336,33279.666666666664,34377.555555555555,1116057,11500550,서울,강서구,화곡2동
5902,2019,12,False,11500550,284396.8181818182,26001.045454545456,20141.909090909092,28822.545454545456,45156.90909090909,44123.5,34981.454545454544,30128.636363636364,32345.18181818182,1116057,11500550,서울,강서구,화곡2동
5903,2019,12,True,11500550,316545.77777777775,27390.444444444445,24416.88888888889,34222.77777777778,52133.0,50655.88888888889,39028.11111111111,33258.77777777778,34553.666666666664,1116057,11500550,서울,강서구,화곡2동
5904,2019,1,False,11500560,411998.39130434784,26919.782608695652,32888.0,52100.47826086957,59983.739130434784,52726.95652173913,55823.782608695656,54428.04347826087,49255.782608695656,1116058,11500560,서울,강서구,화곡3동
5905,2019,1,True,11500560,436746.125,27039.375,32345.375,56573.125,69432.375,59353.25,59584.125,56437.75,49348.125,1116058,11500560,서울,강서구,화곡3동
5906,2019,2,False,11500560,395951.1818181818,25390.454545454544,29659.68181818182,50518.72727272727,58630.22727272727,51891.13636363636,54570.22727272727,53249.681818181816,46803.318181818184,1116058,11500560,서울,강서구,화곡3동
5907,2019,2,True,11500560,413558.25,25888.875,30089.5,53226.125,64644.125,56281.25,57829.625,54315.625,46587.875,1116058,11500560,서울,강서구,화곡3동
5908,2019,3,False,11500560,392861.04545454547,25536.045454545456,28076.363636363636,47928.27272727273,58370.454545454544,51262.318181818184,54900.86363636364,53267.22727272727,47775.318181818184,1116058,11500560,서울,강서구,화곡3동
5909,2019,3,True,11500560,418270.5,27301.2,30456.6,53304.0,66191.3,57100.0,58028.8,54443.8,46894.0,1116058,11500560,서울,강서구,화곡3동
5910,2019,4,False,11500560,383918.63636363635,24648.18181818182,27774.590909090908,45695.40909090909,57610.181818181816,50633.09090909091,52807.40909090909,51030.13636363636,47386.681818181816,1116058,11500560,서울,강서구,화곡3동
5911,2019,4,True,11500560,407247.5,27353.125,30788.5,50389.25,64280.375,55901.75,55357.75,51848.625,46500.5,1116058,11500560,서울,강서구,화곡3동
5912,2019,5,False,11500560,372472.2173913043,23185.652173913044,26533.608695652172,44444.52173913043,56527.17391304348,49061.391304347824,50212.47826086957,49643.260869565216,46160.565217391304,1116058,11500560,서울,강서구,화곡3동
5913,2019,5,True,11500560,388137.0,25503.0,28549.0,47790.125,61325.5,52924.125,51870.0,49824.875,44622.375,1116058,11500560,서울,강서구,화곡3동
5914,2019,6,False,11500560,377858.55,24094.25,28576.9,45553.75,56634.0,50564.5,51295.4,49566.6,45027.7,1116058,11500560,서울,강서구,화곡3동
5915,2019,6,True,11500560,396760.3,25909.7,29880.3,49674.4,62432.5,55266.2,53395.7,50165.2,44530.6,1116058,11500560,서울,강서구,화곡3동
5916,2019,7,False,11500560,377465.4347826087,24139.695652173912,29298.0,46597.69565217391,55827.34782608696,49727.739130434784,49989.34782608696,49790.565217391304,44987.17391304348,1116058,11500560,서울,강서구,화곡3동
5917,2019,7,True,11500560,396970.125,25015.75,29154.875,50255.75,63006.875,54999.25,53126.375,51766.625,44084.125,1116058,11500560,서울,강서구,화곡3동
5918,2019,8,False,11500560,390434.86363636365,24797.863636363636,30887.590909090908,48523.13636363636,57240.36363636364,51630.545454545456,53354.72727272727,51273.181818181816,45110.27272727273,1116058,11500560,서울,강서구,화곡3동
5919,2019,8,True,11500560,401769.1111111111,24737.333333333332,29582.555555555555,51588.22222222222,62492.444444444445,56230.555555555555,54809.444444444445,51743.11111111111,44067.88888888889,1116058,11500560,서울,강서구,화곡3동
5920,2019,9,False,11500560,398330.2,25359.9,31212.55,45465.2,59827.15,54452.0,54768.8,54123.3,46742.9,1116058,11500560,서울,강서구,화곡3동
5921,2019,9,True,11500560,417886.3333333333,26809.444444444445,31904.555555555555,50688.555555555555,66665.0,58517.22222222222,57564.555555555555,54964.444444444445,45578.11111111111,1116058,11500560,서울,강서구,화곡3동
5922,2019,10,False,11500560,406952.64285714284,26356.0,32210.928571428572,46685.92857142857,60446.28571428572,55190.78571428572,56335.5,55277.92857142857,48186.07142857143,1116058,11500560,서울,강서구,화곡3동
5923,2019,10,True,11500560,422965.75,27194.25,32574.5,52408.25,65213.5,59358.25,57556.75,55110.75,48219.0,1116058,11500560,서울,강서구,화곡3동
5924,2019,11,False,11500560,414260.71428571426,27393.333333333332,32629.571428571428,48070.666666666664,61308.47619047619,55689.619047619046,57779.19047619047,56462.19047619047,49144.380952380954,1116058,11500560,서울,강서구,화곡3동
5925,2019,11,True,11500560,438081.77777777775,29596.666666666668,34472.11111111111,54195.77777777778,68219.0,61100.555555555555,59865.77777777778,57080.0,48169.11111111111,1116058,11500560,서울,강서구,화곡3동
5926,2019,12,False,11500560,426071.95454545453,28808.454545454544,34328.5,50103.22727272727,62519.86363636364,57205.5,59186.36363636364,57615.22727272727,51117.454545454544,1116058,11500560,서울,강서구,화곡3동
5927,2019,12,True,11500560,448334.8888888889,29432.555555555555,34529.22222222222,55497.0,69005.66666666667,62706.22222222222,62513.555555555555,59450.444444444445,50134.11111111111,1116058,11500560,서울,강서구,화곡3동
5928,2019,1,False,11500570,448762.39130434784,43692.69565217391,36864.34782608696,48167.086956521736,66662.82608695653,65785.60869565218,60075.69565217391,51233.217391304344,56349.65217391304,1116059,11500570,서울,강서구,화곡4동
5929,2019,1,True,11500570,483392.25,43243.25,37039.375,53604.75,77194.25,73791.375,64916.25,54349.875,59142.5,1116059,11500570,서울,강서구,화곡4동
5930,2019,2,False,11500570,439032.3181818182,42125.72727272727,36260.09090909091,47116.90909090909,65210.36363636364,65056.72727272727,58400.09090909091,49601.318181818184,56203.545454545456,1116059,11500570,서울,강서구,화곡4동
5931,2019,2,True,11500570,466919.25,41145.25,35910.25,51904.0,73347.375,71340.875,62530.75,51922.375,59129.5,1116059,11500570,서울,강서구,화곡4동
5932,2019,3,False,11500570,434935.86363636365,44297.40909090909,36014.318181818184,43209.36363636364,65378.0,63788.681818181816,58772.454545454544,48512.40909090909,55041.818181818184,1116059,11500570,서울,강서구,화곡4동
5933,2019,3,True,11500570,465224.0,42345.2,35744.8,50533.4,75422.0,70724.1,62460.0,51058.2,57149.2,1116059,11500570,서울,강서구,화곡4동
